x,y,z,color
1077.3822921878755,1077.3822921878755,1077.3822921878755,0
1081.665244288912,1081.665244288912,1081.665244288912,0
1085.8704183514851,1085.8704183514851,1085.8704183514851,0
1089.9783249546463,1089.9783249546463,1089.9783249546463,0
1093.975404899996,1093.975404899996,1093.975404899996,0
1097.8547863610868,1097.8547863610868,1097.8547863610868,0
1101.6178205785102,1101.6178205785102,1101.6178205785102,0
1105.2758147305258,1105.2758147305258,1105.2758147305258,0
1108.8489412489616,1108.8489412489616,1108.8489412489616,0
1112.3629581753073,1112.3629581753073,1112.3629581753073,0
1115.846260203074,1115.846260203074,1115.846260203074,0
1119.327743543814,1119.327743543814,1119.327743543814,0
1122.835574120063,1122.835574120063,1122.835574120063,0
1126.3966536637674,1126.3966536637674,1126.3966536637674,0
1130.0359855545003,1130.0359855545003,1130.0359855545003,0
1133.7727314437993,1133.7727314437993,1133.7727314437993,0
1137.6064988004043,1137.6064988004043,1137.6064988004043,0
1141.5142841706124,1141.5142841706124,1141.5142841706124,0
1145.465263958345,1145.465263958345,1145.465263958345,0
1149.4283255097598,1149.4283255097598,1149.4283255097598,0
1153.3749900522696,1153.3749900522696,1153.3749900522696,0
1157.281393320155,1157.281393320155,1157.281393320155,0
1161.1303599501111,1161.1303599501111,1161.1303599501111,0
1164.9135450724898,1164.9135450724898,1164.9135450724898,0
1168.631261335898,1168.631261335898,1168.631261335898,0
1172.2890317507945,1172.2890317507945,1172.2890317507945,0
1175.8939491428023,1175.8939491428023,1175.8939491428023,0
1179.4525670891162,1179.4525670891162,1179.4525670891162,0
1182.9700090111953,1182.9700090111953,1182.9700090111953,0
1186.4497669759057,1186.4497669759057,1186.4497669759057,0
1189.8938682393957,1189.8938682393957,1189.8938682393957,0
1193.3032248271486,1193.3032248271486,1193.3032248271486,0
1196.6780528282418,1196.6780528282418,1196.6780528282418,0
1200.0182912734128,1200.0182912734128,1200.0182912734128,0
1203.32398155008,1203.32398155008,1203.32398155008,0
1206.5955889261645,1206.5955889261645,1206.5955889261645,0
1209.8342604670179,1209.8342604670179,1209.8342604670179,0
1213.0420197991605,1213.0420197991605,1213.0420197991605,0
1216.221899929079,1216.221899929079,1216.221899929079,0
1219.3780144036136,1219.3780144036136,1219.3780144036136,0
1222.5155663458422,1222.5155663458422,1222.5155663458422,0
1225.6407931621254,1225.6407931621254,1225.6407931621254,0
1228.7608396417234,1228.7608396417234,1228.7608396417234,0
1231.8835445220652,1231.8835445220652,1231.8835445220652,0
1235.0171200495763,1235.0171200495763,1235.0171200495763,0
1238.169704464268,1238.169704464268,1238.169704464268,0
1241.3487743844655,1241.3487743844655,1241.3487743844655,0
1244.560423078292,1244.560423078292,1244.560423078292,0
1247.80855971162,1247.80855971162,1247.80855971162,0
1251.0941758985869,1251.0941758985869,1251.0941758985869,0
1254.4149103499199,1254.4149103499199,1254.4149103499199,0
1257.765106188992,1257.765106188992,1257.765106188992,0
1261.136366407238,1261.136366407238,1261.136366407238,0
1264.5184215182978,1264.5184215182978,1264.5184215182978,0
1267.9000745924393,1267.9000745924393,1267.9000745924393,0
1271.2700530454504,1271.2700530454504,1271.2700530454504,0
1274.6176841120277,1274.6176841120277,1274.6176841120277,0
1277.9333727818303,1277.9333727818303,1277.9333727818303,0
1281.2088946937104,1281.2088946937104,1281.2088946937104,0
1284.4375318944985,1284.4375318944985,1284.4375318944985,0
1287.6140839044767,1287.6140839044767,1287.6140839044767,0
1290.7347847666565,1290.7347847666565,1290.7347847666565,0
1293.7971521246586,1293.7971521246586,1293.7971521246586,0
1296.7997897198368,1296.7997897198368,1296.7997897198368,0
1299.7421617226898,1299.7421617226898,1299.7421617226898,0
1302.6243559167394,1302.6243559167394,1302.6243559167394,0
1305.446851395702,1305.446851395702,1305.446851395702,0
1308.210303614145,1308.210303614145,1308.210303614145,0
1310.9153551907357,1310.9153551907357,1310.9153551907357,0
1313.5624759580464,1313.5624759580464,1313.5624759580464,0
1316.1518318218436,1316.1518318218436,1316.1518318218436,0
1318.68317987797,1318.68317987797,1318.68317987797,0
1321.1557870015865,1321.1557870015865,1321.1557870015865,0
1323.5683703057891,1323.5683703057891,1323.5683703057891,0
1325.9190597195325,1325.9190597195325,1325.9190597195325,0
1328.2053845702983,1328.2053845702983,1328.2053845702983,0
1330.4242865831754,1330.4242865831754,1330.4242865831754,0
1332.5721599252822,1332.5721599252822,1332.5721599252822,0
1334.6449158583807,1334.6449158583807,1334.6449158583807,0
1336.6380660620714,1336.6380660620714,1336.6380660620714,0
1338.5468159059176,1338.5468159059176,1338.5468159059176,0
1340.366158730012,1340.366158730012,1340.366158730012,0
1342.0909643821515,1342.0909643821515,1342.0909643821515,0
1343.7160585972729,1343.7160585972729,1343.7160585972729,0
1345.2362928478717,1345.2362928478717,1345.2362928478717,0
1346.6466062206946,1346.6466062206946,1346.6466062206946,0
1347.9420816162112,1347.9420816162112,1347.9420816162112,0
1349.1179984790604,1349.1179984790604,1349.1179984790604,0
1350.1698837724318,1350.1698837724318,1350.1698837724318,0
1351.093562312986,1351.093562312986,1351.093562312986,0
1351.8852070460468,1351.8852070460468,1351.8852070460468,0
1352.5413894191634,1352.5413894191634,1352.5413894191634,0
1353.0591297049366,1353.0591297049366,1353.0591297049366,0
1353.4359469084002,1353.4359469084002,1353.4359469084002,0
1353.66990774385,1353.66990774385,1353.66990774385,0
1353.759674058813,1353.759674058813,1353.759674058813,0
1353.70454800327,1353.70454800327,1353.70454800327,0
1353.5045141807743,1353.5045141807743,1353.5045141807743,0
1353.1602779700713,1353.1602779700713,1353.1602779700713,0
1352.6732991697993,1352.6732991697993,1352.6732991697993,0
1352.0458200954688,1352.0458200954688,1352.0458200954688,0
1351.2808872485125,1351.2808872485125,1351.2808872485125,0
1350.3823656820725,1350.3823656820725,1350.3823656820725,0
1349.3549406156897,1349.3549406156897,1349.3549406156897,0
1348.2012130365902,1348.2012130365902,1348.2012130365902,0
1346.9164646330603,1346.9164646330603,1346.9164646330603,0
1345.4897689625423,1345.4897689625423,1345.4897689625423,0
1343.912136068292,1343.912136068292,1343.912136068292,0
1342.1802129356583,1342.1802129356583,1342.1802129356583,0
1340.2944643587148,1340.2944643587148,1340.2944643587148,0
1338.2573558805195,1338.2573558805195,1338.2573558805195,0
1336.071937699644,1336.071937699644,1336.071937699644,0
1333.740869286612,1333.740869286612,1333.740869286612,0
1331.265862700982,1331.265862700982,1331.265862700982,0
1328.6475292599257,1328.6475292599257,1328.6475292599257,0
1325.8854296574962,1325.8854296574962,1325.8854296574962,0
1322.9782291747156,1322.9782291747156,1322.9782291747156,0
1319.9239187325143,1319.9239187325143,1319.9239187325143,0
1316.720085370032,1316.720085370032,1316.720085370032,0
1313.364236989267,1313.364236989267,1313.364236989267,0
1309.8542039702857,1309.8542039702857,1309.8542039702857,0
1306.1886455080612,1306.1886455080612,1306.1886455080612,0
1302.3676545952944,1302.3676545952944,1302.3676545952944,0
1298.3933496617444,1298.3933496617444,1298.3933496617444,0
1294.2702141300174,1294.2702141300174,1294.2702141300174,0
1290.0049873787616,1290.0049873787616,1290.0049873787616,0
1285.6061664128565,1285.6061664128565,1285.6061664128565,0
1281.083361373704,1281.083361373704,1281.083361373704,0
1276.4467027262883,1276.4467027262883,1276.4467027262883,0
1271.7063748202481,1271.7063748202481,1271.7063748202481,0
1266.8722769310025,1266.8722769310025,1266.8722769310025,0
1261.9537901941455,1261.9537901941455,1261.9537901941455,0
1256.9596274526991,1256.9596274526991,1256.9596274526991,0
1251.8977467742518,1251.8977467742518,1251.8977467742518,0
1246.7753132423054,1246.7753132423054,1246.7753132423054,0
1241.5986966937637,1241.5986966937637,1241.5986966937637,0
1236.3734954772121,1236.3734954772121,1236.3734954772121,0
1231.1045782558638,1231.1045782558638,1231.1045782558638,0
1225.7961375114246,1225.7961375114246,1225.7961375114246,0
1220.4517497899606,1220.4517497899606,1220.4517497899606,0
1215.0744389017982,1215.0744389017982,1215.0744389017982,0
1209.6667392642576,1209.6667392642576,1209.6667392642576,0
1204.2307573756673,1204.2307573756673,1204.2307573756673,0
1198.7682300499039,1198.7682300499039,1198.7682300499039,0
1193.2805765024711,1193.2805765024711,1193.2805765024711,0
1187.7687360134573,1187.7687360134573,1187.7687360134573,0
1182.233138048526,1182.233138048526,1182.233138048526,0
1176.6741884997575,1176.6741884997575,1176.6741884997575,0
1171.0923165682627,1171.0923165682627,1171.0923165682627,0
1165.4879709569213,1165.4879709569213,1165.4879709569213,0
1159.8616164401978,1159.8616164401978,1159.8616164401978,0
1154.2137307754708,1154.2137307754708,1154.2137307754708,0
1148.5448019240723,1148.5448019240723,1148.5448019240723,0
1142.8553255535314,1142.8553255535314,1142.8553255535314,0
1137.1458027953865,1137.1458027953865,1137.1458027953865,0
1131.4167382354437,1131.4167382354437,1131.4167382354437,0
1125.6686381156098,1125.6686381156098,1125.6686381156098,0
1119.9020087283805,1119.9020087283805,1119.9020087283805,0
1114.1173549868206,1114.1173549868206,1114.1173549868206,0
1108.3151791544403,1108.3151791544403,1108.3151791544403,0
1102.4959797207584,1102.4959797207584,1102.4959797207584,0
1096.660250409597,1096.660250409597,1096.660250409597,0
1090.8084793082846,1090.8084793082846,1090.8084793082846,0
1084.9411481069499,1084.9411481069499,1084.9411481069499,0
1079.0587314380207,1079.0587314380207,1079.0587314380207,0
1073.1616963068634,1073.1616963068634,1073.1616963068634,0
1067.2505016052648,1067.2505016052648,1067.2505016052648,0
1061.3255977001481,1061.3255977001481,1061.3255977001481,0
1055.3874260905372,1055.3874260905372,1055.3874260905372,0
1049.436419126372,1049.436419126372,1049.436419126372,0
1043.4729997832885,1043.4729997832885,1043.4729997832885,0
1037.4975814879806,1037.4975814879806,1037.4975814879806,0
1031.510567989184,1031.510567989184,1031.510567989184,0
1025.5123532697442,1025.5123532697442,1025.5123532697442,0
1019.5033214956043,1019.5033214956043,1019.5033214956043,0
1013.4838469978882,1013.4838469978882,1013.4838469978882,0
1007.4542942845736,1007.4542942845736,1007.4542942845736,0
1001.4150180785488,1001.4150180785488,1001.4150180785488,0
995.3663633791095,995.3663633791095,995.3663633791095,0
989.3086655442064,989.3086655442064,989.3086655442064,0
983.242250390981,983.242250390981,983.242250390981,0
977.1674343123416,977.1674343123416,977.1674343123416,0
971.0845244075252,971.0845244075252,971.0845244075252,0
964.9938186247697,964.9938186247697,964.9938186247697,0
958.8956059143931,958.8956059143931,958.8956059143931,0
952.7901663907228,952.7901663907228,952.7901663907228,0
946.6777715014662,946.6777715014662,946.6777715014662,0
940.5586842032343,940.5586842032343,940.5586842032343,0
934.4331591420647,934.4331591420647,934.4331591420647,0
928.301442837885,928.301442837885,928.301442837885,0
922.1637738719708,922.1637738719708,922.1637738719708,0
916.0203830765435,916.0203830765435,916.0203830765435,0
909.8714937257314,909.8714937257314,909.8714937257314,0
903.7173217272111,903.7173217272111,903.7173217272111,0
897.5580758139032,897.5580758139032,897.5580758139032,0
891.3939577351766,891.3939577351766,891.3939577351766,0
885.2251630266434,885.2251630266434,885.2251630266434,0
879.0520266570043,879.0520266570043,879.0520266570043,0
872.8751747888895,872.8751747888895,872.8751747888895,0
866.6952541743021,866.6952541743021,866.6952541743021,0
860.5128524966194,860.5128524966194,860.5128524966194,0
854.3284978288292,854.3284978288292,854.3284978288292,0
848.1427054121688,848.1427054121688,848.1427054121688,0
841.9559120286484,841.9559120286484,841.9559120286484,0
835.7685438168569,835.7685438168569,835.7685438168569,0
829.5809804056119,829.5809804056119,829.5809804056119,0
823.3935533853041,823.3935533853041,823.3935533853041,0
817.2065956983377,817.2065956983377,817.2065956983377,0
811.0203775520417,811.0203775520417,811.0203775520417,0
804.8351735960125,804.8351735960125,804.8351735960125,0
798.6512119646368,798.6512119646368,798.6512119646368,0
792.4687099570662,792.4687099570662,792.4687099570662,0
786.2878564545924,786.2878564545924,786.2878564545924,0
780.1088178265694,780.1088178265694,780.1088178265694,0
773.9317513170124,773.9317513170124,773.9317513170124,0
767.7567947807094,767.7567947807094,767.7567947807094,0
761.5840640921697,761.5840640921697,761.5840640921697,0
755.4136686819967,755.4136686819967,755.4136686819967,0
749.2457014387751,749.2457014387751,749.2457014387751,0
743.0802490468981,743.0802490468981,743.0802490468981,0
736.9173856260228,736.9173856260228,736.9173856260228,0
730.7571719771345,730.7571719771345,730.7571719771345,0
724.5996556093828,724.5996556093828,724.5996556093828,0
718.4448784089545,718.4448784089545,718.4448784089545,0
712.2928823592646,712.2928823592646,712.2928823592646,0
706.1437012960631,706.1437012960631,706.1437012960631,0
699.9973547218241,699.9973547218241,699.9973547218241,0
693.853856510042,693.853856510042,693.853856510042,0
687.7132197647716,687.7132197647716,687.7132197647716,0
681.575455368282,681.575455368282,681.575455368282,0
675.4405800157184,675.4405800157184,675.4405800157184,0
669.308586771965,669.308586771965,669.308586771965,0
663.17947555992,663.17947555992,663.17947555992,0
657.0532511824595,657.0532511824595,657.0532511824595,0
650.9299184846292,650.9299184846292,650.9299184846292,0
644.8094706438135,644.8094706438135,644.8094706438135,0
638.6918988272827,638.6918988272827,638.6918988272827,0
632.5772027882186,632.5772027882186,632.5772027882186,0
626.4653815332226,626.4653815332226,626.4653815332226,0
620.35642552006,620.35642552006,620.35642552006,0
614.2503324232935,614.2503324232935,614.2503324232935,0
608.1471009151975,608.1471009151975,608.1471009151975,0
602.0467205438359,602.0467205438359,602.0467205438359,0
595.9491773897834,595.9491773897834,595.9491773897834,0
589.8544722103561,589.8544722103561,589.8544722103561,0
583.7626238300568,583.7626238300568,583.7626238300568,0
577.6736253716517,577.6736253716517,577.6736253716517,0
571.5874803312778,571.5874803312778,571.5874803312778,0
565.5041889427329,565.5041889427329,565.5041889427329,0
559.4237574621359,559.4237574621359,559.4237574621359,0
553.3461848216784,553.3461848216784,553.3461848216784,0
547.2714846318764,547.2714846318764,547.2714846318764,0
541.199670149956,541.199670149956,541.199670149956,0
535.1307428723006,535.1307428723006,535.1307428723006,0
529.0647166750523,529.0647166750523,529.0647166750523,0
523.0016201135871,523.0016201135871,523.0016201135871,0
516.9414612212272,516.9414612212272,516.9414612212272,0
510.8842687589987,510.8842687589987,510.8842687589987,0
504.83006004903825,504.83006004903825,504.83006004903825,0
498.7788584974932,498.7788584974932,498.7788584974932,0
492.7306847192354,492.7306847192354,492.7306847192354,0
486.6855779479026,486.6855779479026,486.6855779479026,0
480.64356622501657,480.64356622501657,480.64356622501657,0
474.6046850444323,474.6046850444323,474.6046850444323,0
468.5689656588768,468.5689656588768,468.5689656588768,0
462.5364428769072,462.5364428769072,462.5364428769072,0
456.50715735575267,456.50715735575267,456.50715735575267,0
450.48115118784943,450.48115118784943,450.48115118784943,0
444.45847305878,444.45847305878,444.45847305878,0
438.43916992478154,438.43916992478154,438.43916992478154,0
432.4232756186117,432.4232756186117,432.4232756186117,0
426.41085923410526,426.41085923410526,426.41085923410526,0
420.4020036007023,420.4020036007023,420.4020036007023,0
414.39677061804076,414.39677061804076,414.39677061804076,0
408.3952055613658,408.3952055613658,408.3952055613658,0
402.397340873851,402.397340873851,402.397340873851,0
396.4031994961478,396.4031994961478,396.4031994961478,0
390.4127977798507,390.4127977798507,390.4127977798507,0
384.42614802805906,384.42614802805906,384.42614802805906,0
378.44326070285024,378.44326070285024,378.44326070285024,0
372.46414633627694,372.46414633627694,372.46414633627694,0
366.4888171784825,366.4888171784825,366.4888171784825,0
360.51728861369946,360.51728861369946,360.51728861369946,0
354.5495803722623,354.5495803722623,354.5495803722623,0
348.58571756432957,348.58571756432957,348.58571756432957,0
342.6257315587593,342.6257315587593,342.6257315587593,0
336.6696607285202,336.6696607285202,336.6696607285202,0
330.7175510821395,330.7175510821395,330.7175510821395,0
324.76945679897176,324.76945679897176,324.76945679897176,0
318.82544068453063,318.82544068453063,318.82544068453063,0
